#101	#101
-0.906735	0.628407	-0.520005	0.795770	-0.486984	-0.461287	-0.583972	-0.541246	0.692312	0.749687	0.775384	0.689566	0.218543	-0.918210	-0.652943	-0.632496	-0.288186	-0.101474	-0.629871	0.788934	0.246071	0.092685	0.823359	0.045198	0.461287	0.998657	0.938658	0.734855	0.680410	-0.706656	-0.251198	-0.431257	-0.658071	0.947508	0.483627	0.433210	-0.938231	0.290078	0.625416	0.471847	0.636341	-0.750725	0.437788	-0.249855	0.299661	0.830866	0.779351	-0.935667	0.546983	-0.102268	-0.984863	-0.542772	-0.163060	-0.686819	0.838069	0.003388	-0.514267	0.508957	0.813044	-0.573046	-0.935789	0.542344	-0.543504	0.113193	0.612781	0.704031	-0.336772	0.077853	0.983581	0.738701	0.293741	-0.544542	0.625599	-0.257912	-0.266213	-0.930052	0.122593	-0.204260	-0.760430	-0.350139	0.798028	-0.597034	0.880367	-0.749870	0.698660	0.787896	-0.108860	-0.555773	0.269509	0.120151	0.248085	-0.152684	-0.967040	0.728263	-0.720756	-0.465194	-0.416059	0.363323	0.122898	0.917661	0.214454	
0.576464	-0.154576	0.636769	0.478927	-0.728446	0.033051	-0.959838	-0.986023	0.496628	-0.332255	0.804254	-0.075472	0.535813	-0.898984	0.261940	-0.951659	0.364849	0.938169	0.000885	0.412763	-0.468123	0.644704	0.293252	0.194433	-0.472762	0.688467	-0.079867	0.496323	-0.296793	-0.971007	-0.046907	0.252968	-0.192236	-0.232765	-0.944762	-0.422346	0.193701	0.767754	-0.135655	0.863094	-0.234046	0.066256	-0.979858	0.948485	0.730399	-0.125156	0.399274	-0.334086	0.204688	-0.002899	0.119236	-0.921995	-0.243568	-0.533921	0.874691	0.719047	0.928221	0.217628	0.167943	-0.847102	-0.185949	-0.389386	-0.002838	-0.839900	0.749565	-0.391461	0.563036	0.865780	0.176855	-0.567553	-0.441389	0.121433	0.748833	-0.499863	-0.397198	0.454268	0.733207	-0.537828	-0.618580	-0.106418	0.780694	0.148656	-0.942442	0.990478	-0.881527	0.238380	-0.486129	-0.660329	-0.767754	-0.537034	-0.010224	0.919614	-0.901425	-0.840754	-0.324686	-0.440535	0.031098	-0.018891	-0.175451	0.849422	0.202124	
-0.415693	-0.048494	-0.196692	0.902646	0.096713	0.669851	0.588855	0.603320	0.185705	0.740165	-0.363872	0.878353	-0.464156	0.886654	0.437544	-0.744743	0.549791	-0.054231	-0.648183	-0.946654	-0.916745	-0.090426	0.724601	-0.727775	-0.971068	-0.574450	0.637074	0.594409	0.559313	0.316996	-0.402509	0.562853	0.843013	0.684255	-0.514756	-0.002472	-0.953978	-0.848567	-0.938231	-0.287576	0.430647	-0.180395	-0.639149	-0.404157	-0.635792	0.489792	-0.730522	-0.883541	0.051241	-0.282266	0.613453	-0.682363	0.799738	-0.736381	-0.941527	-0.637135	0.636158	-0.501572	0.141392	-0.306192	0.079867	0.329813	0.741508	0.865047	0.890561	-0.789605	-0.693533	0.115940	0.600513	0.790277	-0.854976	0.744621	0.644826	-0.223426	0.097568	0.343913	-0.098117	-0.437239	0.898923	0.964293	0.456099	0.189612	-0.455245	-0.736076	-0.604114	0.201025	-0.025300	-0.289346	-0.540147	-0.043123	0.383587	0.896298	0.342265	0.965148	-0.524949	0.027131	-0.528367	0.796075	-0.031281	-0.347087	0.074984	
0.141575	-0.326945	-0.303690	-0.661550	-0.419660	-0.561449	0.845637	0.479354	0.614002	0.300882	0.373394	-0.459822	0.533738	-0.871151	0.443526	0.718131	-0.316874	-0.911252	-0.031404	-0.958434	0.676382	0.237037	0.081149	0.208106	0.137364	0.554735	0.280068	0.393475	0.519883	0.736015	-0.684011	-0.152989	0.572924	-0.957152	-0.123264	-0.915708	0.012604	-0.461470	-0.863460	-0.510300	0.964110	0.012909	0.231056	-0.857967	-0.264992	0.911069	0.720145	-0.325053	-0.516221	-0.420942	-0.898068	0.985412	-0.655080	-0.862178	-0.559740	-0.398175	0.573717	0.299234	-0.832636	-0.474471	-0.727042	-0.564928	0.125156	-0.643483	0.264565	-0.786187	-0.092563	0.517686	-0.332377	-0.885189	-0.434980	0.388592	0.746513	0.135167	0.736992	-0.837581	0.590808	0.999329	0.269997	0.237709	0.189551	0.186255	-0.611499	0.957762	-0.536973	-0.915403	-0.521897	-0.489731	-0.186377	0.589892	-0.455061	0.800104	-0.241127	0.455123	-0.587023	-0.894101	0.209143	-0.292032	-0.277505	0.336222	0.952086	
-0.552721	0.791559	-0.306070	0.907041	0.330241	-0.596667	-0.435286	-0.289102	0.063997	-0.418012	-0.560045	-0.800775	-0.786554	0.418683	0.687613	0.343730	0.638295	-0.988464	-0.017304	0.209265	0.870663	-0.418744	0.211646	0.493820	0.747673	0.824458	0.660207	0.211829	-0.390240	0.568468	-0.699759	0.085238	0.378094	-0.210730	0.986389	-0.796136	-0.176794	-0.945128	0.374859	-0.482223	-0.661977	-0.542711	-0.621998	0.724418	0.526597	-0.904782	-0.033540	-0.887692	0.922483	-0.830012	0.130955	0.925108	0.147801	0.757317	-0.182592	-0.193701	-0.173009	0.317057	0.646718	0.890378	-0.433760	-0.995544	0.232521	-0.901120	0.312113	-0.156102	0.908994	0.207923	-0.598254	-0.171239	-0.318888	0.246254	0.616810	-0.990295	-0.789483	-0.211158	-0.446272	-0.366436	0.648488	0.707022	-0.376934	-0.604663	0.129368	-0.061861	0.990234	-0.133518	-0.263039	-0.162450	-0.230262	0.160863	0.755486	-0.325175	-0.213233	0.902097	0.018281	-0.162816	0.216590	0.553514	-0.832698	-0.697623	-0.584155	
-0.825312	-0.365459	-0.056368	0.258278	-0.334452	-0.841365	0.229041	-0.714347	-0.438582	0.649953	-0.121860	0.988830	-0.558092	-0.785333	0.037996	-0.470809	-0.985290	0.152501	0.541124	-0.784967	0.938414	-0.261147	0.807978	0.043428	-0.554674	-0.394757	-0.043062	-0.378765	-0.171178	0.529466	0.683218	-0.221778	-0.145054	0.448347	0.469832	-0.817194	-0.836543	0.506150	0.693960	0.275613	-0.280740	-0.049959	-0.811212	-0.169408	-0.623280	-0.313761	0.826777	-0.541368	-0.379376	-0.691458	-0.316935	-0.635426	-0.455428	-0.588122	-0.655080	-0.329447	-0.869137	0.003815	0.927366	0.618519	-0.107089	0.825983	-0.641469	-0.036164	-0.055818	0.398480	-0.502792	0.873409	-0.445112	-0.400922	0.644887	0.639271	0.259804	0.590136	-0.985595	-0.478072	-0.420942	0.905942	0.718925	0.034883	0.415021	-0.487655	0.842097	-0.017487	-0.812922	0.651967	-0.846614	-0.434736	-0.232276	0.286538	0.030183	-0.136937	-0.718558	0.949950	-0.850765	-0.989624	0.829585	-0.176672	0.510666	-0.624683	-0.796564	
-0.153722	0.355876	0.054842	0.648427	0.674368	-0.457015	-0.001007	0.740898	-0.702017	0.941588	0.076754	-0.558641	-0.866512	-0.590747	-0.604541	-0.614185	-0.600940	0.913572	0.186987	0.477584	-0.411237	0.359661	0.572253	0.842647	0.856868	0.688650	-0.482040	-0.789117	-0.876217	0.807550	-0.703360	0.785516	-0.281167	0.913388	-0.236854	-0.337077	0.369121	0.775079	-0.239784	-0.133457	0.349284	-0.465804	-0.034333	0.055696	0.604114	0.588244	0.492660	-0.026643	0.655568	0.118076	-0.442427	-0.305643	-0.891720	0.822504	0.525803	-0.263039	-0.435224	-0.577502	-0.350871	-0.899716	0.763237	-0.502365	-0.192358	-0.710257	0.750542	0.216224	0.567309	-0.606311	-0.096591	0.523545	-0.133335	0.272927	0.609119	-0.651112	-0.354656	0.926389	0.418805	-0.604907	0.725761	-0.905393	0.486435	-0.927915	-0.738334	-0.835261	0.105380	0.137913	0.066012	-0.562243	-0.845637	-0.390790	-0.871090	-0.177465	-0.732597	-0.496628	0.641285	0.017548	-0.462569	0.975890	0.833064	-0.756523	-0.431135	
0.413923	-0.058138	-0.410504	-0.310709	0.050203	0.622242	0.034455	-0.865352	0.658437	0.108799	-0.792718	0.019135	0.893368	0.446211	-0.052156	-0.097385	0.837764	0.097690	-0.269448	0.768731	0.319437	-0.754936	0.014802	-0.775140	-0.440413	0.092929	0.582568	-0.261635	0.716239	0.488693	-0.072298	-0.280679	-0.115818	0.171850	-0.241920	0.264077	0.115207	-0.034822	0.673330	-0.628590	-0.980590	-0.781487	-0.918760	-0.556444	-0.488083	-0.179418	0.415204	-0.114536	-0.733879	0.088107	0.713553	0.613269	-0.563463	0.847652	-0.373272	-0.713553	0.213721	-0.979430	0.911130	0.074496	-0.226234	-0.975219	-0.525864	0.771416	0.184912	-0.694815	-0.966918	0.070406	0.833430	0.305460	-0.551073	-0.188879	0.931638	-0.805841	-0.200842	0.012238	-0.329386	-0.343181	0.250832	-0.498459	-0.420087	0.067049	0.797357	-0.043855	-0.343669	0.349162	-0.079318	0.165502	-0.174474	0.844600	-0.758049	0.329447	-0.702628	-0.505234	-0.776849	-0.795953	0.379009	0.652882	-0.018525	-0.092502	0.306864	
-0.162999	0.279824	-0.801569	0.661183	-0.262734	0.755913	0.040071	0.924558	-0.210608	0.451399	0.261208	-0.251747	0.626820	0.705130	-0.872127	0.487167	-0.275246	-0.528794	0.637928	0.567431	-0.452132	0.126438	-0.650563	-0.751518	0.514206	-0.172399	-0.441145	-0.658071	0.088412	-0.517502	-0.362774	-0.549852	0.316080	0.396832	0.340495	0.286660	-0.887936	-0.340983	0.904477	-0.358623	-0.384747	-0.674062	-0.262917	-0.447127	0.922239	-0.527573	-0.478378	0.249672	0.512070	0.165624	-0.457991	0.424299	-0.324198	0.428266	-0.956847	0.401105	0.261391	-0.747246	0.439741	-0.238197	0.047884	0.728263	0.183874	-0.009674	-0.938414	0.343547	0.106967	-0.300821	0.145177	0.528550	-0.954711	-0.998718	0.093905	0.496139	-0.435530	0.588061	0.670461	0.447615	-0.407086	0.077303	-0.188818	-0.796442	-0.221229	-0.806574	0.336406	-0.676321	0.381878	0.341533	0.477035	0.776482	0.513169	0.139012	-0.470138	-0.777093	-0.465743	0.466903	0.954955	-0.024201	-0.570177	0.602405	0.225806	
-0.302957	-0.034761	0.997009	-0.252663	0.895993	-0.558763	0.260537	0.151402	-0.708914	0.859798	-0.084140	0.284646	-0.902707	0.311502	0.484787	-0.800043	0.301492	-0.600818	-0.531297	0.464278	0.989074	0.508225	0.786615	0.095309	0.783563	0.737724	0.231910	0.439802	0.462142	-0.696158	0.512436	-0.694449	-0.190527	0.228980	0.433576	0.659963	0.772088	-0.872555	-0.210486	0.207251	-0.023835	-0.097263	0.523606	0.157567	-0.328532	0.166112	-0.279336	0.499496	-0.837092	-0.808710	0.994140	-0.911069	-0.206641	-0.783624	-0.170080	-0.132176	-0.460555	-0.093966	-0.550035	-0.477340	0.283486	0.786187	0.757927	-0.101352	-0.176611	-0.535874	0.928831	0.478744	-0.316568	0.446089	0.206763	0.242897	0.788446	0.364971	-0.528733	-0.782403	0.063326	0.431013	0.135899	-0.969787	0.021821	-0.083102	0.941710	0.779290	0.404767	-0.508347	-0.792901	-0.466659	-0.067415	0.213538	-0.901852	-0.227638	-0.766716	0.996338	0.479843	-0.918332	-0.991211	0.360515	0.912839	0.413251	0.501755	
